seccion_nro,seccion_name,circuito_nro,circuito_name,establecimiento,cant_mesas,desde,hasta,electores
1,CAPITAL,1,SECCIONAL PRIMERA,CENTRO EDUC.NIVEL MEDIO ADULTO DEAN FUNES 417,7,1,7,2408
1,CAPITAL,1,SECCIONAL PRIMERA,ESC NUESTRA SEÑORA DEL HUERTO BELGRANO 269,12,8,19,4128
1,CAPITAL,1,SECCIONAL PRIMERA,COL NAC DE MONSERRAT OBISPO TREJO 294,17,20,36,5840
1,CAPITAL,1,SECCIONAL PRIMERA,ESC SANTA TERESA DE JESUS OBISPO TREJO Y SANABRIA 160,10,37,46,3430
1,CAPITAL,2,SECCIONAL SEGUNDA,ESC JUAN BAUTISTA ALBERDI GRAL PAZ 486,17,47,63,5850
1,CAPITAL,3,SECCIONAL TERCERA,ESC JERONIMO LUIS DE CABRERA SANTA ROSA 650,15,64,78,5145
1,CAPITAL,3,SECCIONAL TERCERA,IPEM N° 270 GRAL M BELGRANO DEAN FUNES 850,11,79,89,3773
1,CAPITAL,3,SECCIONAL TERCERA,ESC SANTO TOMAS CASEROS 745,8,90,97,2744
1,CAPITAL,3,SECCIONAL TERCERA,ESC NORMAL ALEJANDRO CARBO AV COLON 951,10,98,107,3430
1,CAPITAL,3,SECCIONAL TERCERA,ESC MARIANO MORENO SANTA ROSA ESQ SANTA FE,14,108,121,4791
1,CAPITAL,4,NUEVA CORDOBA,ENET N° 3 LEOPOLDO LUGONES ITUZAINGO 483,10,122,131,3408
1,CAPITAL,4,NUEVA CORDOBA,COL NACIONAL DEAN FUNES PERU 10,16,132,147,5440
1,CAPITAL,4,NUEVA CORDOBA,ESC GDOR ALVAREZ C ARENAL 699 B°R MARTINEZ,9,148,156,3060
1,CAPITAL,4,NUEVA CORDOBA,FAC DE CIENCIAS ECONOMICAS AV VALPARAISO CDAD UNIVERSITARIA,16,157,172,5440
1,CAPITAL,4,NUEVA CORDOBA,IPEM 38 FRANC. PABLO DE MAURO PAUNERO Y ARENAL,7,173,179,2380
1,CAPITAL,4A,PUEBLO LAS FLORES,ESC ERNESTO BANCALARI MONTERROSO 4597 B° ARTIGAS,7,180,186,2415
1,CAPITAL,4A,PUEBLO LAS FLORES,ESC ALMAFUERTE CHANETON 390 B° SAN FERNANDO,7,187,193,2415
1,CAPITAL,4A,PUEBLO LAS FLORES,ESC COM R ECHEGOYEN J I DIAZ 200 B° EJERCITO ARGENTINO,8,194,201,2760
1,CAPITAL,4A,PUEBLO LAS FLORES,ESC SAN FRANCISCO DE ASIS GUARDADO 184 B°LAS FLORES,28,202,229,9650
1,CAPITAL,4B,VILLA REVOL,INST EDUC NTRA SEÑORA INCA MANCO 3450 - B°JARDIN ESPINOSA,22,230,251,7590
1,CAPITAL,4B,VILLA REVOL,ESC ING MASJOAN P.L.DE CABRERA ESQ.TANTI B°V. REVOL,10,252,261,3450
1,CAPITAL,4B,VILLA REVOL,COL NICOLAS BERROTARAN ELIAS YOFRE 1095 - B° JARDIN,13,262,274,4478
1,CAPITAL,4C,INAUDI,ESC L SUAREZ DE FIGUEROA DEFENSA S/N° LA HUERTILLA,5,275,279,1635
1,CAPITAL,4C,INAUDI,ESC SAN JOSE DE CALASANZ PIZARRO ESQ. NIVOLI,7,280,286,2287
1,CAPITAL,4D,VILLA EUCARISTICA,COL VILLA EUCARISTICA CNO A SAN CARLOS KM.5 1/2,5,287,291,1451
1,CAPITAL,4E,NUESTRO HOGAR III,ESC.SABIN DDE.CMO.S.ANTONIO KM 7 1/2.1KM.AL O.,5,292,296,1512
1,CAPITAL,4F,CIUDAD OBISPO ANGELELLI,NSC.OSCAR RAUL MALVASIO MANZANA 49 B° C.OBISPO ANGELELLI,6,297,302,1735
1,CAPITAL,5,ALTAMIRA,ESC ESPAÑA M BRAVO Y ENTRE RIOS,15,303,317,5055
1,CAPITAL,5,ALTAMIRA,ESC PANAMERICANA SOTO 919 - B°ACOSTA,8,318,325,2696
1,CAPITAL,5,ALTAMIRA,ESC ESTANISLAO DEL CAMPO ESTADOS UNIDOS Y RIO 1° B°ALTAMIRA,6,326,331,2016
1,CAPITAL,5,ALTAMIRA,ESC M FRAGUEIRO ENTRE RIOS 3373 B°PQUE SAN VICENTE,11,332,342,3696
1,CAPITAL,5A,COLONIA LOLA,ESC MUNICIPAL A GASTALDI S JERONIMO 5500/ALMAGRO COL LOLA,6,343,348,2040
1,CAPITAL,5A,COLONIA LOLA,ELENA LOPEZ LALLANA AGUSTIN GARZON 5.600,9,349,357,3057
1,CAPITAL,5B,DEAN FUNES,ESC 9 DE JULIO JOSE A CABRERA 4717 B°DEAN FUNES,6,358,363,1905
1,CAPITAL,5C,EMPALME,ESC PROVINCIA DE LA RIOJA JUNIN 3480 B°EMPALME,13,364,376,4472
1,CAPITAL,5C,EMPALME,ESC VICTOR MERCANTE CAUCETE 4008 B°EMPALME,12,377,388,4126
1,CAPITAL,5C,EMPALME,ESC JUAN M DE PUEYRREDON ANCASTI 4555 B°EMPALME,8,389,396,2744
1,CAPITAL,5C,EMPALME,INST SEC EMPALME GONZALEZ LACA LAS ARRIAS 4043 B°EMPALME,5,397,401,1715
1,CAPITAL,5C,EMPALME,FRAY JUSTO STA MARÍA DE ORO CALLAO 2.320,12,402,413,4116
1,CAPITAL,5D,MALDONADO,ESC CANONIGO PIÑERO CAMPO LA RIBERA,6,414,419,2028
1,CAPITAL,5D,MALDONADO,ESC MARTIN DE GÜEMES OBPO CASTELLANOS 256 B°MÜLLER,8,420,427,2701
1,CAPITAL,5D,MALDONADO,BAC TEC DR F ESCARDO CAMPO LA RIBERA,8,428,435,2696
1,CAPITAL,5D,MALDONADO,IPEM 184-M.FRAGUEIRO OB.CASTELLANO 955.S.VICENTE,8,436,443,2696
1,CAPITAL,5E,VILLA BUSTOS,ESC TTE GRAL P RICCHIERI BENJAMIN VIEL 2387 - B°V BUSTOS,8,444,451,2675
1,CAPITAL,5E,VILLA BUSTOS,IPEM 136 DR ALFREDO PALACIOS CALINGASTA 5800 (ESQ TULUMBA),5,452,456,1670
1,CAPITAL,5F,RENACIMIENTO,ESC M COOPERATIVISMO ARGENTINO M BRAVO Y PJE.MATHEUB° RENACIMIENTO,12,457,468,4087
1,CAPITAL,5G,SAN VICENTE,ESC DGO F SARMIENTO LOPEZ Y PLANES 2253 B°SAN VICENTE,13,478,490,4394
1,CAPITAL,5G,SAN VICENTE,ESC SANTA MARGARITA DE CORTONA LOPEZ Y PLANES 2936 B°SAN VICENTE,9,469,477,3044
1,CAPITAL,5G,SAN VICENTE,ESC PTE RIVADAVIA AGUSTIN GARZON 1563 B°SAN VICENTE,11,491,501,3718
1,CAPITAL,5G,SAN VICENTE,ESC MARIA IGNACIA NAVARRO DE L CORRIENTES 2006 B°SAN VICENTE,9,502,510,3042
1,CAPITAL,5G,SAN VICENTE,ESC A F AVALOS SARGENTO CABRAL 1153 B°SAN VICENTE,7,511,517,2366
1,CAPITAL,5H,VILLA BOEDO,ESC. MADRE MARIA DEL TRANSITO MANZANA 7. B° VILLA BOEDO,5,518,522,1527
1,CAPITAL,5I,COLINAS DEL SUR,ESC.PTE. JUAN D.PERÓN MANZANA 47.B° CIUDAD EVITA,8,527,534,2688
1,CAPITAL,5I,COLINAS DEL SUR,ESCUELA HEROES DE MALVINAS CALLE PUBLICA S/N (CNO VILLA POSSE),4,523,526,1344
1,CAPITAL,6,ALTO GRAL PAZ,ESC TENIENTE GRAL ARAMBURU GARIBALDI 710 B°ALTO GRAL PAZ,9,535,543,3014
1,CAPITAL,6,ALTO GRAL PAZ,COL SAN RAMON NONATO AVDA PATRIA 282 B°ALTO GRAL PAZ,7,544,550,2338
1,CAPITAL,6A,BAJADA DE PIEDRA,ESC MUNICIPAL DR A SOBRAL PUBLICA S/N° B°SANGRE Y SOL,2,551,552,500
1,CAPITAL,6B,CHACRA DE LA MERCED,ESC VAN GELDEREN CNO CHACRA DE LA MERCED KM 6 1/2,1,553,553,280
1,CAPITAL,6C,GRAL PAZ,ESC RAMON J CARCANO VIAMONTE 446 B°GRAL.PAZ,14,554,567,4738
1,CAPITAL,6C,GRAL PAZ,ESC NORMAL GARZON AGULLA VIAMONTE 150 B°GRAL PAZ,19,568,586,6422
1,CAPITAL,6D,JUNIORS,ESC GABRIELA MISTRAL LEONOR DE TEJEDA B°JUNIORS 1.353,10,587,596,3300
1,CAPITAL,6D,JUNIORS,ESC BRIGADIER C SAAVEDRA ARENALES Y LA PLATA B°JUNIORS,11,597,607,3629
1,CAPITAL,6E,LA FLORESTA SUD,ESC TRANSITO CACERES DE ALLEND CNO CHACRA DE LA MERCED KM 9 Y 1/2,5,608,612,1677
1,CAPITAL,6F,YAPEYU,ESC R GÜIRALDES 24 DE SETIEMBRE 2400 B°YAPEYU,12,613,624,4094
1,CAPITAL,6F,YAPEYU,ESC GDOR AMADEO SABATTINI GERMANIA 2500 B°YAPEYU,11,625,635,3751
1,CAPITAL,7,AEROPUERTO,ESC JORGE NEWBERY (CIRC 7F) MATIENZO 5.895,1,636,636,260
1,CAPITAL,7A,GUIÑAZU,ESC UNESCO JUAN B JUSTO/AV N SRA D LOS MILAGROS,13,643,655,4472
1,CAPITAL,7A,GUIÑAZU,IPEM N° 22 JUAN FILLOY CALLE DE LA CUECA,6,637,642,2069
1,CAPITAL,7B,ALTA CORDOBA,ESC MANUEL LUCERO MANUEL LUCERO 560 B°ALTA CORDOBA,18,656,673,6196
1,CAPITAL,7B,ALTA CORDOBA,ESC PCIA DE ENTRE RIOS TRAFALGAR 875 B°ALTA CORDOBA,11,674,684,3784
1,CAPITAL,7B,ALTA CORDOBA,INST CORAZON DE MARIA A DEL VISO 445 B°ALTA CORDOBA,13,685,697,4472
1,CAPITAL,7B,ALTA CORDOBA,INST NUESTRA MADRE DE LA MERCE M FRAGUEIRO B°ALTA CORDOBA 2.400,12,698,709,4128
1,CAPITAL,7B,ALTA CORDOBA,INST MANUEL LUCERO LAVALLEJA 2257 B°ALTA CORDOBA,11,710,720,3784
1,CAPITAL,7C,CNO. A PAJAS BLANCAS,ESC J NEWBERY MATIENZO 5895 B°J NEWBERY,1,721,721,11
1,CAPITAL,7D,COFICO,ESC PTE SARMIENTO R SAENZ PEÑA 1212 B°COFICO,10,722,731,3346
1,CAPITAL,7D,COFICO,ESC PCIA DE FORMOSA RODRIGUEZ PEÑA 1548 B°COFICO,7,732,738,2338
1,CAPITAL,7D,COFICO,ESC. GARCIA FAURE JERONIMO LUIS DE CABRERA 834,9,739,747,3006
1,CAPITAL,7E,MARQUES DE SOBREMONTE,ESC HONORATO LACONI T DE IROBI B°M DE SOBREMONTE,14,748,761,4751
1,CAPITAL,7E,MARQUES DE SOBREMONTE,ESC PETER PAN P DE GUZMAN 131 B°M DE SOBREMONTE,14,762,775,4746
1,CAPITAL,7E,MARQUES DE SOBREMONTE,J DE INF B.RIVADAVIA NUFLO DE AGUILAR 541,3,776,778,1017
1,CAPITAL,7E,MARQUES DE SOBREMONTE,JOSE LUIS SERCIC PEREZ CORREA 1500 M DE SOBREMONTE,8,779,786,2712
1,CAPITAL,7E,MARQUES DE SOBREMONTE,IPEM 338 FRANCISCO SUAREZ 3.760,7,787,793,2373
1,CAPITAL,7F,JORGE NEWBERY,ESC JORGE NEWBERY BENJAMIN MATIENZO Bº NEWBERY 5.895,10,794,803,3420
1,CAPITAL,7F,JORGE NEWBERY,ESC NACIONES UNIDAS CTDA 8 S/N°B°R DE ESCALADA,9,804,812,3078
1,CAPITAL,7F,JORGE NEWBERY,IPEM 121 PAEZ MOLINA ORIGONE ESQ CAROLA LORENZINI,6,813,818,2050
1,CAPITAL,7G,PANAMERICANO,ESC ARTURO CAPDEVILA AVELLANEDA 4100 B°MFRAGUEIRO,12,819,830,4128
1,CAPITAL,7G,PANAMERICANO,"ESC FRANCISCO VIDAL FRAGUEIRO (MANZANA ""C"") 4.200",12,831,842,4124
1,CAPITAL,7G,PANAMERICANO,J DE INF ARTURO CAPDEVILA AVELLANEDA 4100 B°M FRAGUEIRO,2,843,844,686
1,CAPITAL,7G,PANAMERICANO,"J DE INF FCO VIDAL FRAGUEIRO (MANZANA ""C"") 4.200",2,845,846,686
1,CAPITAL,7G,PANAMERICANO,"IPEM 199 ""JUAN EMILIO REMONDA"" SOSA REVELLO Y 15 DE SEPTIEMBRE 590",6,847,852,2058
1,CAPITAL,8,LA FLORESTA NORTE,ESC RABINDRANAT TAGORE OCARINA 1613 - B° V CLAUDINA,2,853,854,598
1,CAPITAL,8A,PALMAR,ESC EMILIO E SANCHEZ BARRIENTOS Y HERRERA B°AMPL PALMAR,11,855,865,3617
1,CAPITAL,8B,PUEYRREDON,ESC FRAY J A DE SAN ALBERTO ESQUIU 1340 B°PUEYRREDON,7,866,872,2415
1,CAPITAL,8B,PUEYRREDON,INST OBISPO CAIXAL ANA M JANER 1250 B°PUEYRREDON,8,873,880,2760
1,CAPITAL,8B,PUEYRREDON,ESC DEAN FUNES ANA M JANER 1551 B°PUEYRREDON,10,881,890,3450
1,CAPITAL,8B,PUEYRREDON,INST SAGRADO CORAZON ROMA 1153 B°PUEYRREDON,10,891,900,3450
1,CAPITAL,8B,PUEYRREDON,ESC ROBLES PADRE LUIS MONTI 1850 B°PUEYRREDON,12,901,912,4132
1,CAPITAL,8B,PUEYRREDON,INST SAGRADA FAMILIA BUCHARDO 1729 B° PUEYRREDON,10,913,922,3440
1,CAPITAL,8C,VILLA LOS PINOS,ESC TRINIDAD MORENO E SAN MARTIN 1251 B°YOFRE SUD,12,923,934,4022
1,CAPITAL,8C,VILLA LOS PINOS,ESC ALMIRANTE BROWN SAN MARTIN S/N° B° YOFRE SUD,13,935,947,4355
1,CAPITAL,9,ESCOBAR,ESC PROVINCIA DE CORRIENTES DOMINGO ZIPOLI 1358 B°ESCOBAR,8,948,955,2702
1,CAPITAL,9,ESCOBAR,INST ESCUTI NAZARET 3399 - B° LAS ROSAS,10,956,965,3370
1,CAPITAL,9A,LA FRANCE,ESC MAHATMA GANDHI TALAVERA DE MADRID 3261 B°LA FRANCE,7,966,972,2376
1,CAPITAL,9A,LA FRANCE,COL PQUIAL C NAMUNCURA CIUDAD DEL BARCO 3315 LA FRANCE,8,973,980,2712
1,CAPITAL,9B,LAS MARGARITAS,ESC RICARDO ROJAS J.LOPEZ 2050 B°ALTOS DE V CABRERA,8,981,988,2717
1,CAPITAL,9B,LAS MARGARITAS,ESC CONGRESO DE TUCUMAN MALVINO 2772 B°LAS MARGARITAS,6,989,994,2034
1,CAPITAL,9B,LAS MARGARITAS,ESC MIGUEL RODRIGUEZ DE LA TOR LA GRANJA 3199 B°ALTO VERDE,10,995,1004,3390
1,CAPITAL,9C,LOS PARAISOS,ESC DE COMERCIO J J PASO PLATON 3030 B°LOS PARAISOS,10,1005,1014,3430
1,CAPITAL,9C,LOS PARAISOS,COLEGIO FERMIN LAFITTE FCO VALLE 2443 B°LOS PARAISOS,10,1015,1024,3430
1,CAPITAL,9C,LOS PARAISOS,ESC JUVENILIA ZARATE 2083 - B° ZUMARAN,7,1025,1031,2401
1,CAPITAL,9C,LOS PARAISOS,ESC PCIA DE MISIONES FIRPO 2254 B° ZUMARAN,14,1032,1045,4794
1,CAPITAL,9D,POETA LUGONES,COL EL SALVADOR RAUL CASARIEGO 4479 B°P LUGONES,8,1046,1053,2672
1,CAPITAL,9D,POETA LUGONES,ESC LEOPOLDO LUGONES LESPADA Y GALVEZ B°POETA LUGONES,10,1054,1063,3335
1,CAPITAL,9D,POETA LUGONES,IPEM 198 MARTIN FERREYRA CAMAÑO BAZAN E/CARLES Y A.GRIMAU,9,1064,1072,2997
1,CAPITAL,9E,PROVIDENCIA,ESC PTE HIPOLITO YRIGOYEN CASTRO BARROS 802 B°SAN MARTIN,14,1073,1086,4681
1,CAPITAL,9F,SAN MARTIN,ESC ANTONIO DEL VISO SAAVEDRA 619 B°SAN MARTIN,13,1087,1099,4454
1,CAPITAL,9F,SAN MARTIN,INST INMACULADA CONCEPCION CASTRO BARROS 1316 B°SAN MARTIN,17,1100,1116,5814
1,CAPITAL,9F,SAN MARTIN,ESC J DE SAN MARTIN CERRITO Y GALAN B°SAN MARTIN,7,1117,1123,2394
1,CAPITAL,9F,SAN MARTIN,COL NTRA SEÑORA DE LA MERCED ZELAYA 140 B°SAN MARTIN,8,1124,1131,2736
1,CAPITAL,9G,VILLA CABRERA,INSTITUTO PEÑA CIUDAD DE TAMPA 2954 VILLA CABRERA,10,1132,1141,3370
1,CAPITAL,9G,VILLA CABRERA,ESC PRESIDENTE KENNEDY JULIAN PAZ 1851 VILLA CABRERA,8,1142,1149,2690
1,CAPITAL,10,BELLA VISTA,ESC ROQUE SAENZ PEÑA AV VELEZ SARSFIELD 1000 B°GÜEMES,14,1150,1163,4805
1,CAPITAL,10,BELLA VISTA,INST EDUCACION CORDOBA FERREYRA Y FRIULI B°COL DE V SARSF,18,1164,1181,6174
1,CAPITAL,10,BELLA VISTA,E.N.E.T. N°1 DR A SABATTINI AV VELEZ SARSFIELD 1490 B°GÜEMES,10,1182,1191,3430
1,CAPITAL,10,BELLA VISTA,ESC MANUEL BELGRANO SUECIA 2832 B° PQUE VELEZ SARSFIELD,9,1192,1200,3087
1,CAPITAL,10A,CABILDO,ESC MUN YAMAHIBIA ARABE LIBIA COLORADO/GAIMAN/MASCACHIN B°CABILDO,8,1201,1208,2731
1,CAPITAL,10A,CABILDO,IPEM 311 USUAHIA 2.150,5,1209,1213,1705
1,CAPITAL,10B,CIUDADELA,ESC PCIA DE CATAMARCA AV VELEZ SARSFIELD 3200 LAS FLORES,17,1214,1230,5814
1,CAPITAL,10B,CIUDADELA,ESC REPUBLICA DE SIRIA TRAFUL 908 B°PQUE ATLANTICA,6,1231,1236,2052
1,CAPITAL,10B,CIUDADELA,ESC GDOR J B BUSTOS CACHEUTA Y BRANDAN-ALTO V.SARSFIELD,11,1237,1247,3761
1,CAPITAL,10B,CIUDADELA,J DE INF REPUBLICA DE SIRIA VIRGILIO MOYANO 830,1,1248,1248,341
1,CAPITAL,10C,COMERCIAL,ESC ALEJANDRO CARBO ICHO CRUZ S/N° B° COMERCIAL,16,1249,1264,5301
1,CAPITAL,10C,COMERCIAL,ESC MUNIC AZOR GRIMAUT SOBREMONTE Y RIO III B°COMERCIAL,5,1265,1269,1655
1,CAPITAL,10D,CONGRESO,ESC MUNIC REPUBLICA DE ITALIA REALICO Y CURAZAO B° CONGRESO,6,1270,1275,2058
1,CAPITAL,10D,CONGRESO,"IPEM 183""PEDRO B.PALACIOS"" REALICO - B° CONGRESO 2.407",3,1276,1278,1028
1,CAPITAL,10E,ESTACION FLORES,ESC CADETES FUERZA AEREA LEOPOLDO CASAVEGA 2.320,11,1279,1289,3734
1,CAPITAL,10E,ESTACION FLORES,ESC PADRE BURON AVIADOR MIRA VILLA ADELA 2.658,8,1290,1297,2712
1,CAPITAL,10E,ESTACION FLORES,J DE INF CADETES FUERZA AEREA LEOPOLDO CASAVEGA 2.320,1,1298,1298,339
1,CAPITAL,10E,ESTACION FLORES,ESC ALAS ARGENTINA PETIROSSI Y BONN-ESTACION FLORES,9,1299,1307,3051
1,CAPITAL,10E,ESTACION FLORES,ESC MUNIC CESAR E ROMERO PUBLICA S/N B°SACHI,5,1308,1312,1695
1,CAPITAL,10F,MATIENZO,ESC AERONAUTICA ARGENTINA ESMERALDA/CAP GRELLA B° MATIENZO,10,1313,1322,3390
1,CAPITAL,10F,MATIENZO,COL NUESTRA SEÑORA DE FATIMA VARELA ORTIZ 2600 B° MATIENZO,13,1323,1335,4407
1,CAPITAL,10F,MATIENZO,ESC REPUBLICA ARGENTINA SAN CAYETANO Y BRAILE B°AMEGHINO(S),7,1336,1342,2373
1,CAPITAL,10F,MATIENZO,ESC MIGUEL A ZABALA ORTIZ DIAZ DE LA FUENTE 3101 B°MATIENZO,6,1343,1348,2033
1,CAPITAL,10G,OBSERVATORIO,E.N.E.T. N° 4 COPERNICO MARIANO MORENO 551 B° OBSERVATORIO,26,1349,1374,8970
1,CAPITAL,10G,OBSERVATORIO,EE UU DE NORTEAMERICA LA PAMPA 550 B°P DE LOS ANDES,9,1375,1383,3105
1,CAPITAL,10G,OBSERVATORIO,COL NUESTRA SEÑORA DE NIEVA AYACUCHO 442 B° GUEMES,18,1384,1401,6208
1,CAPITAL,10G,OBSERVATORIO,ESC ADOLFO SALDIAS BOLIVAR 896 B° GÜEMES,8,1402,1409,2752
1,CAPITAL,10H,PARQUE CAPITAL,ESC GDOR EMILIO OLMOS AV FUERZA AEREA B°PARQUE CAPITAL,9,1410,1418,3105
1,CAPITAL,10H,PARQUE CAPITAL,ESC R ESCALADA DE SAN MARTIN ESPORA 2283 B°ROSEDAL,13,1419,1431,4481
1,CAPITAL,10H,PARQUE CAPITAL,ESC MUNIC DR A DEL CASTILLO UNO ESQ DOCE B°AMPL ROSEDAL,7,1432,1438,2408
1,CAPITAL,10H,PARQUE CAPITAL,IPEM 154 MARTIN M DE GUEMES O NAVARRO 2.751,5,1439,1443,1720
1,CAPITAL,10I,PARQUE HORIZONTE,PRIMARIA ELPIDIO TORRES CALLE PUBLICA S/N,11,1444,1454,3738
1,CAPITAL,10I,PARQUE HORIZONTE,SECUNDARIA ELPIDIO TORRES CALLE PUBLICA S/N,11,1455,1465,3729
1,CAPITAL,10I,PARQUE HORIZONTE,SAN JOSE ARTESANO HUILICHES 1.021,5,1466,1470,1695
1,CAPITAL,10J,SANTA ISABEL,ESC BANDERA ARGENTINA CASADO 634 STA ISABEL 1RA SECCION,11,1471,1481,3762
1,CAPITAL,10J,SANTA ISABEL,ESCUELA DON ORIONE J.B.COTTOLENGO 1.955,11,1482,1492,3761
1,CAPITAL,10J,SANTA ISABEL,ESC MUNIC FERNANDEZ ORDOÑEZ OLAVARRIA S/N° STA ISABEL 2DA SECC,6,1493,1498,2046
1,CAPITAL,10J,SANTA ISABEL,ESC.OSVALDO JORGE LEON COLORADO ESQ LUAYABA,8,1499,1506,2728
1,CAPITAL,10K,VICOR,ESC BENITO SORIA BARBADOS Y HAITI B° VICOR,12,1507,1518,4117
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC PROV DE SGO DEL ESTERO CALLE 49 S/N° VILLA EL LIBERTADOR,8,1525,1532,2760
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC MARTA JUANA GONZALEZ DEFENSA Y CACHEUTA B°V.EL LIBERTADOR 1.091,10,1533,1542,3450
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC MUNIC ALICIA MOREAU DE JUS PILCOMAYO S/N°V EL LIBERTADOR,8,1543,1550,2760
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC PTE DR ARTURO U ILLIA TOTORAL Y ARICA B°SANTA ROSA,11,1551,1561,3784
1,CAPITAL,10L,VILLA EL LIBERTADOR,COL SAN JOSE OBRERO ARANI Y PJE. 17 V EL LIBERTADOR,6,1562,1567,2064
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC VICENTE FORESTIERI ANIZACATE/CALLE 49 V. EL LIBERTADOR,9,1568,1576,3096
1,CAPITAL,10L,VILLA EL LIBERTADOR,IPEM 313 (ANEX0) DEFENSA Y CACHEUTA.V.EL LIBERTADOR,6,1519,1524,2070
1,CAPITAL,10L,VILLA EL LIBERTADOR,IPEM 123BLANCA ECHEMENDI IBARRA ESQUINA COSQUIN.VA.EL LIBERT.,10,1577,1586,3440
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC PATRICIAS MENDOCINAS IBARRA ESQ FORESITERI,5,1587,1591,1720
1,CAPITAL,10M,AMPLIACION CABILDO,ESC PRIMARIA GRACIELA DEL RIO B° AMPLIACION CABILDO,3,1592,1594,982
1,CAPITAL,11,AERONAUTICO,ESC ISABEL LA CATOLICA SUBOF OTANO S/N° B° AERONAUTICO,12,1595,1606,4117
1,CAPITAL,11A,ALTO ALBERDI,ESC PQUIAL SAN JOSE VELEZ 252 B° ALTO ALBERDI,12,1607,1618,4116
1,CAPITAL,11A,ALTO ALBERDI,ESC SUP DE COMERCIO H VIEYTES CASEROS Y VIEYTES B° ALTO ALBERDI,10,1619,1628,3430
1,CAPITAL,11A,ALTO ALBERDI,ESC BLAS PARERA MONS DE ANDREA 1044 B° A ALBERDI,7,1629,1635,2401
1,CAPITAL,11A,ALTO ALBERDI,ESC SAN JOSE CASEROS 3055 B° ALTO ALBERDI,11,1636,1646,3766
1,CAPITAL,11A,ALTO ALBERDI,ESC SAN LUIS GONZAGA SANTA ROSA 2037 B° ALTO ALBERDI,9,1647,1655,3078
1,CAPITAL,11A,ALTO ALBERDI,ESC JOSE MARIA PAZ AV COLON 2772 B° ALTO ALBERDI,15,1656,1670,5130
1,CAPITAL,11A,ALTO ALBERDI,ESC MOYANO COUDERT DUARTE QUIROS 3950 ALTO ALBERDI,5,1671,1675,1710
1,CAPITAL,11B,DON BOSCO,INSTITUTO TECNICO DON BOSCO J VESPIGNANI 215 B° DON BOSCO,9,1676,1684,2963
1,CAPITAL,11B,DON BOSCO,ESC ANTARTIDA ARGENTINA B° GENERAL DEHEZA,11,1685,1695,3619
1,CAPITAL,11C,LAS PALMAS,ESC GRAL SAN MARTIN AV COLON 4751 B°LAS PALMAS,17,1696,1712,5848
1,CAPITAL,11C,LAS PALMAS,ESC MANUEL E PIZARRO DUARTE QUIROS 4725 B° LAS PALMAS,14,1713,1726,4815
1,CAPITAL,11C,LAS PALMAS,ESC MUNIC JUSTO PAEZ MOLINA QUEBRACHO HERRADO Y YAVI LAS PALMAS,7,1727,1733,2401
1,CAPITAL,11C,LAS PALMAS,IPEM MARCELA B. MOYANO COUDERT DUARTE QUIROS 3.915,5,1734,1738,1715
1,CAPITAL,11D,LOS NARANJOS,INST JESUS MARIA VIEYTES SUD 1607 B° LOS NARANJOS,18,1739,1756,6102
1,CAPITAL,11D,LOS NARANJOS,ESC REPUBLICA DEL PERU GOYENA Y GOMEZ CARRILLO,12,1757,1768,4063
1,CAPITAL,11D,LOS NARANJOS,ESC SANTISIMA TRINIDAD BLAMEY LAFORE 1248 - B°SAN RAFAEL B,8,1769,1776,2704
1,CAPITAL,11E,LOS PLATANOS,ESC B DE MONTEAGUDO SAN LUIS 3450 - B° LOS PLATANOS,11,1777,1787,3795
1,CAPITAL,11E,LOS PLATANOS,ESC JOSE MARMOL AV LOS PLATANOS 1346,11,1788,1798,3784
1,CAPITAL,11E,LOS PLATANOS,ESC A CAPDEVILA ALBERTO WILLIAMS ESQ.LOS PLATANOS,7,1799,1805,2408
1,CAPITAL,11E,LOS PLATANOS,ESC PADRE T GAMBINO OCHO ESQ NUEVE B°LOS GRANADOS,9,1806,1814,3096
1,CAPITAL,11E,LOS PLATANOS,ESC.MUNIC.DR.CARLOS BECERRA GAONA 1285,7,1815,1821,2408
1,CAPITAL,11F,LOS ROBLES,COL SAN BUENAVENTURA AV DON BOSCO 5500 B° LOS ROBLES,8,1822,1829,2736
1,CAPITAL,11F,LOS ROBLES,ESC BATERIA LIBERTAD POTRERILLO Y VENTA Y MEDIA,11,1830,1840,3762
1,CAPITAL,11G,PARQUE REPUBLICA,ESC PRIMER TTE AVILA QUINCHAN 1.070,8,1841,1848,2728
1,CAPITAL,11G,PARQUE REPUBLICA,ESC PEREZ BULNES J DE BARRIENTOS ESQ FORMOSA,12,1849,1860,4092
1,CAPITAL,11G,PARQUE REPUBLICA,ESC ATILIO ARGÜELLO PUBLICA S/N B°PARQUE REPUBLICA,10,1861,1870,3408
1,CAPITAL,11G,PARQUE REPUBLICA,JORGE LUIS BORGES ALTO ALEGRE/NAMUNCURA,5,1871,1875,1700
